source_id,name,longitude,latitude,observation_time,brightness_value,brightness_unit,instrument,source,wavelength_um
dekleer2019-Chalybes Regio-20151222-Ms,Chalybes Regio,-57.60000000000002,59.3,2015-12-22,14.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Chalybes Regio-20160204-Lp,Chalybes Regio,-67.19999999999999,54.9,2016-02-04,6.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20160211-Lp,Chalybes Regio,-61.39999999999998,54.4,2016-02-11,6.4,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20160220-Lp,Chalybes Regio,-71.80000000000001,61.2,2016-02-20,7.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20160314-Lp,Chalybes Regio,-62.10000000000002,57.3,2016-03-14,7.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20160501-Lp,Chalybes Regio,-71.39999999999998,59.9,2016-05-01,7.8,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20160503-Lp,Chalybes Regio,-68.19999999999999,63.0,2016-05-03,14.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20160508-Lp,Chalybes Regio,-72.5,59.7,2016-05-08,11.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20160510-Lp,Chalybes Regio,-69.19999999999999,59.8,2016-05-10,8.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20160515-PAH,Chalybes Regio,-65.89999999999998,50.7,2016-05-15,7.8,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter PAH",3.29
dekleer2019-Chalybes Regio-20160515-Lp,Chalybes Regio,-65.89999999999998,50.7,2016-05-15,6.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20160515-Ms,Chalybes Regio,-65.89999999999998,50.7,2016-05-15,9.6,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Chalybes Regio-20160517-Lp,Chalybes Regio,-70.5,62.1,2016-05-17,10.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20160524-Lp,Chalybes Regio,-71.39999999999998,61.2,2016-05-24,11.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20160531-Lp,Chalybes Regio,-63.30000000000001,56.1,2016-05-31,8.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20160602-Lp,Chalybes Regio,-65.89999999999998,59.6,2016-06-02,10.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20160607-Lp,Chalybes Regio,-71.19999999999999,57.8,2016-06-07,9.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20160609-Lp,Chalybes Regio,-74.69999999999999,58.4,2016-06-09,9.6,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20160616-Lp,Chalybes Regio,-63.0,53.2,2016-06-16,8.1,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20160625-Lp,Chalybes Regio,-73.89999999999998,56.2,2016-06-25,11.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20161122-Lp,Chalybes Regio,-64.69999999999999,57.2,2016-11-22,17.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20161124-Lp,Chalybes Regio,-70.89999999999998,50.1,2016-11-24,12.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20161129-Lp,Chalybes Regio,-63.69999999999999,54.9,2016-11-29,14.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20161222-PAH,Chalybes Regio,-63.39999999999998,49.0,2016-12-22,10.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter PAH",3.29
dekleer2019-Chalybes Regio-20161222-Lp,Chalybes Regio,-63.39999999999998,49.0,2016-12-22,9.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20161222-BrAlphaCont,Chalybes Regio,-63.39999999999998,49.0,2016-12-22,10.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlphaCont",3.99
dekleer2019-Chalybes Regio-20161222-BrAlpha,Chalybes Regio,-63.39999999999998,49.0,2016-12-22,10.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlpha",4.05
dekleer2019-Chalybes Regio-20161222-Ms,Chalybes Regio,-63.39999999999998,49.0,2016-12-22,11.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Chalybes Regio-20161224-Lp,Chalybes Regio,-70.30000000000001,54.5,2016-12-24,11.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20170104-Ms,Chalybes Regio,-80.0,50.8,2017-01-04,6.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Chalybes Regio-20170107-PAH,Chalybes Regio,-64.19999999999999,50.9,2017-01-07,9.2,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter PAH",3.29
dekleer2019-Chalybes Regio-20170107-Lp,Chalybes Regio,-64.19999999999999,50.9,2017-01-07,6.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20170107-BrAlphaCont,Chalybes Regio,-64.19999999999999,50.9,2017-01-07,8.2,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlphaCont",3.99
dekleer2019-Chalybes Regio-20170107-BrAlpha,Chalybes Regio,-64.19999999999999,50.9,2017-01-07,8.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlpha",4.05
dekleer2019-Chalybes Regio-20170107-Ms,Chalybes Regio,-64.19999999999999,50.9,2017-01-07,9.8,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Chalybes Regio-20170109-Lp,Chalybes Regio,-66.0,56.8,2017-01-09,13.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20170114-Lp,Chalybes Regio,-66.5,61.2,2017-01-14,14.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20170123-H2O,Chalybes Regio,-74.30000000000001,50.8,2017-01-23,7.4,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter H2O",3.06
dekleer2019-Chalybes Regio-20170123-PAH,Chalybes Regio,-74.30000000000001,50.8,2017-01-23,7.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter PAH",3.29
dekleer2019-Chalybes Regio-20170123-Lp,Chalybes Regio,-74.30000000000001,50.8,2017-01-23,9.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20170125-Lp,Chalybes Regio,-63.30000000000001,57.8,2017-01-25,12.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20170130-Lp,Chalybes Regio,-66.39999999999998,55.3,2017-01-30,12.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20170206-H2O,Chalybes Regio,-64.60000000000002,50.6,2017-02-06,3.6,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter H2O",3.06
dekleer2019-Chalybes Regio-20170206-Lp,Chalybes Regio,-64.60000000000002,50.6,2017-02-06,6.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20170206-BrAlphaCont,Chalybes Regio,-64.60000000000002,50.6,2017-02-06,7.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlphaCont",3.99
dekleer2019-Chalybes Regio-20170206-BrAlpha,Chalybes Regio,-64.60000000000002,50.6,2017-02-06,7.2,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlpha",4.05
dekleer2019-Chalybes Regio-20170206-Ms,Chalybes Regio,-64.60000000000002,50.6,2017-02-06,11.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Chalybes Regio-20170224-Lp,Chalybes Regio,-62.39999999999998,58.4,2017-02-24,10.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20170305-Lp,Chalybes Regio,-70.10000000000002,54.8,2017-03-05,10.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20170402-Lp,Chalybes Regio,-66.39999999999998,54.9,2017-04-02,8.1,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20170404-Lp,Chalybes Regio,-70.5,56.6,2017-04-04,11.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20170504-Lp,Chalybes Regio,-76.10000000000002,54.4,2017-05-04,8.7,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20170506-Lp,Chalybes Regio,-73.5,57.3,2017-05-06,12.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20170511-Lp,Chalybes Regio,-74.39999999999998,59.5,2017-05-11,13.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20170522-Lp,Chalybes Regio,-76.89999999999998,54.4,2017-05-22,13.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20170527-H2O,Chalybes Regio,-72.10000000000002,51.3,2017-05-27,8.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter H2O",3.06
dekleer2019-Chalybes Regio-20170527-PAH,Chalybes Regio,-72.10000000000002,51.3,2017-05-27,7.8,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter PAH",3.29
dekleer2019-Chalybes Regio-20170527-Lp,Chalybes Regio,-72.10000000000002,51.3,2017-05-27,11.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20170527-BrAlphaCont,Chalybes Regio,-72.10000000000002,51.3,2017-05-27,14.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlphaCont",3.99
dekleer2019-Chalybes Regio-20170527-BrAlpha,Chalybes Regio,-72.10000000000002,51.3,2017-05-27,21.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlpha",4.05
dekleer2019-Chalybes Regio-20170527-Ms,Chalybes Regio,-72.10000000000002,51.3,2017-05-27,16.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Chalybes Regio-20170529-Lp,Chalybes Regio,-73.0,53.3,2017-05-29,13.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20170531-Lp,Chalybes Regio,-62.30000000000001,56.7,2017-05-31,15.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20170603-Lp,Chalybes Regio,-75.30000000000001,59.1,2017-06-03,13.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20170616-Lp,Chalybes Regio,-84.80000000000001,50.9,2017-06-16,10.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20170628-Lp,Chalybes Regio,-70.19999999999999,52.8,2017-06-28,8.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20170630-Lp,Chalybes Regio,-72.30000000000001,57.4,2017-06-30,14.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20170705-Lp,Chalybes Regio,-71.89999999999998,57.0,2017-07-05,10.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20170707-Lp,Chalybes Regio,-66.10000000000002,59.3,2017-07-07,15.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20170721-PAH,Chalybes Regio,-75.60000000000002,46.8,2017-07-21,6.7,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter PAH",3.29
dekleer2019-Chalybes Regio-20170721-Lp,Chalybes Regio,-75.60000000000002,46.8,2017-07-21,7.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20170721-Ms,Chalybes Regio,-75.60000000000002,46.8,2017-07-21,13.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Chalybes Regio-20170723-PAH,Chalybes Regio,-78.80000000000001,48.3,2017-07-23,7.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter PAH",3.29
dekleer2019-Chalybes Regio-20170723-Lp,Chalybes Regio,-78.80000000000001,48.3,2017-07-23,7.6,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20170723-BrAlphaCont,Chalybes Regio,-78.80000000000001,48.3,2017-07-23,9.6,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlphaCont",3.99
dekleer2019-Chalybes Regio-20170723-BrAlpha,Chalybes Regio,-78.80000000000001,48.3,2017-07-23,14.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlpha",4.05
dekleer2019-Chalybes Regio-20170723-Ms,Chalybes Regio,-78.80000000000001,48.3,2017-07-23,16.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Chalybes Regio-20171211-Lp,Chalybes Regio,-72.69999999999999,46.4,2017-12-11,10.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20171213-Lp,Chalybes Regio,-77.0,49.0,2017-12-13,10.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20171213-Ms,Chalybes Regio,-77.0,49.0,2017-12-13,17.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Chalybes Regio-20180114-Lp,Chalybes Regio,-82.10000000000002,49.3,2018-01-14,12.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20180114-BrAlpha,Chalybes Regio,-82.10000000000002,49.3,2018-01-14,11.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlpha",4.05
dekleer2019-Chalybes Regio-20180114-Ms,Chalybes Regio,-82.10000000000002,49.3,2018-01-14,25.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Chalybes Regio-20180117-Lp,Chalybes Regio,-59.60000000000002,48.7,2018-01-17,8.3,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20180119-PAH,Chalybes Regio,-73.69999999999999,48.9,2018-01-19,13.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter PAH",3.29
dekleer2019-Chalybes Regio-20180119-Lp,Chalybes Regio,-73.69999999999999,48.9,2018-01-19,11.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20180119-Ms,Chalybes Regio,-73.69999999999999,48.9,2018-01-19,22.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Chalybes Regio-20180315-Lp,Chalybes Regio,-71.60000000000002,54.0,2018-03-15,10.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20180507-Lp,Chalybes Regio,-79.89999999999998,55.5,2018-05-07,9.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20180617-Lp,Chalybes Regio,-77.80000000000001,50.3,2018-06-17,12.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Chalybes Regio-20180712-Lp,Chalybes Regio,-69.80000000000001,60.5,2018-07-12,18.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Zal Patera-20131126-Lp,Zal Patera,-71.60000000000002,38.8,2013-11-26,1.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Zal Patera-20131128-Lp,Zal Patera,-72.60000000000002,37.8,2013-11-28,4.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Zal Patera-20131205-Lp,Zal Patera,-72.30000000000001,41.2,2013-12-05,1.8,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Zal Patera-20131212-Lp,Zal Patera,-72.30000000000001,39.3,2013-12-12,1.4,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Zal Patera-20140120-Lp,Zal Patera,-73.60000000000002,37.6,2014-01-20,2.7,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Zal Patera-20140120-Ms,Zal Patera,-73.60000000000002,37.6,2014-01-20,5.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Zal Patera-20141030-Ms,Zal Patera,-76.60000000000002,37.0,2014-10-30,4.2,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Zal Patera-20141201-Lp,Zal Patera,-73.5,38.6,2014-12-01,2.8,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Zal Patera-20141208-Lp,Zal Patera,-69.80000000000001,37.3,2014-12-08,4.6,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Zal Patera-20141210-Lp,Zal Patera,-71.10000000000002,41.3,2014-12-10,3.7,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Zal Patera-20141215-Lp,Zal Patera,-71.10000000000002,40.7,2014-12-15,3.2,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Zal Patera-20150111-Ms,Zal Patera,-78.60000000000002,37.6,2015-01-11,6.2,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Zal Patera-20150116-Lp,Zal Patera,-73.80000000000001,38.4,2015-01-16,2.2,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Zal Patera-20150116-Ms,Zal Patera,-73.80000000000001,38.4,2015-01-16,5.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Zal Patera-20150328-Lp,Zal Patera,-78.69999999999999,36.5,2015-03-28,2.6,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Zal Patera-20150401-Ms,Zal Patera,-77.30000000000001,38.5,2015-04-01,4.7,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Zal Patera-20150404-Ms,Zal Patera,-78.5,36.7,2015-04-04,5.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Zal Patera-20150420-Lp,Zal Patera,-73.39999999999998,38.3,2015-04-20,4.5,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Zal Patera-20150422-Lp,Zal Patera,-78.69999999999999,35.4,2015-04-22,3.2,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Zal Patera-20150429-Lp,Zal Patera,-75.60000000000002,39.5,2015-04-29,2.8,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
dekleer2019-Zal Patera-20150429-Ms,Zal Patera,-75.60000000000002,39.5,2015-04-29,5.0,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Zal Patera-20150605-Ms,Zal Patera,-74.89999999999998,37.9,2015-06-05,3.2,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Zal Patera-20161222-Ms,Zal Patera,-74.30000000000001,33.4,2016-12-22,2.4,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Zal Patera-20170107-Ms,Zal Patera,-76.39999999999998,34.2,2017-01-07,1.7,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Zal Patera-20170527-BrAlpha,Zal Patera,-76.19999999999999,36.6,2017-05-27,4.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter BrAlpha",4.05
dekleer2019-Zal Patera-20170527-Ms,Zal Patera,-76.19999999999999,36.6,2017-05-27,3.9,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Ms",4.67
dekleer2019-Zal Patera-20170721-Lp,Zal Patera,-76.80000000000001,38.0,2017-07-21,4.7,GW/um/sr filter_integrated_flux_density,Keck/Gemini AO,"de Kleer et al. 2019 AJ Table 5, filter Lp",3.78
